'Employee','EmpDet_BankAlloc1','Bank1','PaymentType','Bank1.PaymentType','Bank1PaymentType'
'Employee','EmpDet_BankAlloc1','Bank1','PaymentMode','Bank1.PaymentMode','Bank1PaymentMode'
'Employee','EmpDet_BankAlloc1','Bank1','BankAccTypeId','Bank1.BankAccTypeId','Bank1AccTypeId'
'Employee','EmpDet_BankAlloc1','Bank1','BankAccountNo','Bank1.BankAccountNo','Bank1AccountNo'
'Employee','EmpDet_BankAlloc1','Bank1','BankRemarks','Bank1.BankRemarks','Bank1Remarks'
'Employee','EmpDet_BankAlloc2','Bank2','BankId','Bank2.BankId','Bank2Id'
'Employee','EmpDet_BankAlloc2','Bank2','BankBranchId','Bank2.BankBranchId','Bank2BranchId'
'Employee','EmpDet_BankAlloc2','Bank2','PaymentType','Bank2.PaymentType','Bank2PaymentType'
'Employee','EmpDet_BankAlloc2','Bank2','PaymentMode','Bank2.PaymentMode','Bank2PaymentMode'
'Employee','EmpDet_BankAlloc2','Bank2','BankAccTypeId','Bank2.BankAccTypeId','Bank2AccTypeId'
'Employee','EmpDet_BankAlloc2','Bank2','BankAccountNo','Bank2.BankAccountNo','Bank2AccountNo'
'Employee','EmpDet_BankAlloc2','Bank2','BankRemarks','Bank2.BankRemarks','Bank2Remarks'
'Employee','PayDet_Std','PayEmployee','BonusFactor','PayEmployee.BonusFactor','BonusFactor'
'Employee','PayDet_PayCal','PayEmployee','OTTableId','PayEmployee.OTTableId','OTTableId'
'Employee','PayDet_PayCal','PayEmployee','ShiftTableId','PayEmployee.ShiftTableId','ShiftTableId'
'Employee','PayDet_PayCal','PayEmployee','EEHoursperDay','PayEmployee.EEHoursperDay','EEHoursperDay'
'Employee','PayDet_PoCurCPFProg','CPFProgression','CPFProgPolicyId','CPFProgression.CPFProgPolicyId','CPFProgPolicyId'
'Employee','PayDet_PoCurCPFProg','CPFProgression','CPFProgSchemeId','CPFProgression.CPFProgSchemeId','CPFProgSchemeId'
'Employee','PayDet_PoCurCPFProg','CPFProgression','CPFProgAccountNo','CPFProgression.CPFProgAccountNo','CPFProgAccountNo'
'Employee','PayDet_PoCurCPFProg','CPFProgression','CPFMAWOption','CPFProgression.CPFMAWOption','CPFMAWOption'
'Employee','PayDet_PoCurCPFProg','CPFProgression','CPFMAWLimit','CPFProgression.CPFMAWLimit','CPFMAWLimit'
'Employee','PayDet_PoCurEPProg','EmployPassProgression','EPFin','EmployPassProgression.EPFin','EPFin'
'Employee','PayDet_PoCurFWLProg','FWLProgression','FWLFormulaId','FWLProgression.FWLFormulaId','FWLFormulaId'
'Employee','PayDet_PoCurFWLProg','FWLProgression','FWLPermitNumber','FWLProgression.FWLPermitNumber','FWLPermitNumber'
'Employee','EmpDet_Emp','Employee','EmpCode1Id','Employee.EmpCode1Id','EmpCode1Id'
'Employee','EmpDet_Emp','Employee','EmpCode2Id','Employee.EmpCode2Id','EmpCode2Id'
'Employee','EmpDet_Emp','Employee','EmpCode3Id','Employee.EmpCode3Id','EmpCode3Id'
'Employee','EmpDet_Emp','Employee','EmpCode4Id','Employee.EmpCode4Id','EmpCode4Id'
'Employee','EmpDet_Emp','Employee','EmpCode5Id','Employee.EmpCode5Id','EmpCode5Id'
'Employee','EmpDet_Misc','Employee','CustBoolean1','Employee.CustBoolean1','CustBoolean1'
'Employee','EmpDet_Misc','Employee','CustBoolean2','Employee.CustBoolean2','CustBoolean2'
'Employee','EmpDet_Misc','Employee','CustBoolean3','Employee.CustBoolean3','CustBoolean3'
'Employee','EmpDet_Misc','Employee','CustDate1','Employee.CustDate1','CustDate1'
'Employee','EmpDet_Misc','Employee','CustDate2','Employee.CustDate2','CustDate2'
'Employee','EmpDet_Misc','Employee','CustDate3','Employee.CustDate3','CustDate3'
'Employee','EmpDet_Misc','Employee','CustInteger1','Employee.CustInteger1','CustInteger1'
'Employee','EmpDet_Misc','Employee','CustInteger2','Employee.CustInteger2','CustInteger2'
'Employee','EmpDet_Misc','Employee','CustInteger3','Employee.CustInteger3','CustInteger3'
'Employee','EmpDet_Misc','Employee','CustNumeric1','Employee.CustNumeric1','CustNumeric1'
'Employee','EmpDet_Misc','Employee','CustNumeric2','Employee.CustNumeric2','CustNumeric2'
'Employee','EmpDet_Misc','Employee','CustNumeric3','Employee.CustNumeric3','CustNumeric3'
'Employee','EmpDet_Misc','Employee','CustString1','Employee.CustString1','CustString1'
'Employee','EmpDet_Misc','Employee','CustString2','Employee.CustString2','CustString2'
'Employee','EmpDet_Misc','Employee','CustString3','Employee.CustString3','CustString3'
'Employee','EmpDet_Misc','Employee','CustString4','Employee.CustString4','CustString4'
'Employee','EmpDet_Misc','Employee','CustString5','Employee.CustString5','CustString5'
'Pay Period Summary','EmpDet_Emp','Employee','HireDate','Employee.HireDate','HireDate'
'Pay Period Summary','EmpDet_Emp','Employee','ConfirmationDate','Employee.ConfirmationDate','ConfirmationDate'
'Pay Period Summary','EmpDet_Emp','Employee','RetirementDate','Employee.RetirementDate','RetirementDate'
'Pay Period Summary','EmpDet_Emp','Employee','CessationCode','Employee.CessationCode','CessationCode'
'Pay Period Summary','EmpDet_Emp','Employee','CessationDate','Employee.CessationDate','CessationDate'
'Pay Period Summary','PayDet_Std','PayEmployee','LastPayDate','PayEmployee.LastPayDate','LastPayDate'
'Pay Period Summary','EmpDet_Emp','PayEmployee','CurrentBasicRateType','PayEmployee.CurrentBasicRateType','CurrentBasicRateType'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayWorkCalendarId','PayPeriodRecord.PayWorkCalendarId','PayWorkCalendarId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayBranchId','PayPeriodRecord.PayBranchId','PayBranchId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayDepartmentId','PayPeriodRecord.PayDepartmentId','PayDepartmentId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PaySectionId','PayPeriodRecord.PaySectionId','PaySectionId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayCategoryId','PayPeriodRecord.PayCategoryId','PayCategoryId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PaySalaryGradeId','PayPeriodRecord.PaySalaryGradeId','PaySalaryGradeId'
